Time_s,X,Y,Z
83.754,0.457,-0.063,-0.898
83.787,0.438,-0.059,-0.902
83.82,0.438,-0.055,-0.906
83.853,0.449,-0.055,-0.902
83.886,0.449,-0.063,-0.902
83.919,0.438,-0.055,-0.906
83.952,0.445,-0.051,-0.898
83.985,0.461,-0.059,-0.895
84.018,0.457,-0.063,-0.891
84.051,0.449,-0.055,-0.898
84.084,0.453,-0.055,-0.898
84.117,0.461,-0.059,-0.895
84.15,0.457,-0.059,-0.898
84.183,0.449,-0.055,-0.902
84.216,0.434,-0.074,-0.91
84.249,0.426,-0.066,-0.906
84.282,0.457,-0.051,-0.891
84.315,0.496,-0.051,-0.887
84.348,0.496,-0.051,-0.887
84.381,0.457,-0.055,-0.895
84.414,0.434,-0.066,-0.91
84.447,0.445,-0.055,-0.906
84.48,0.461,-0.047,-0.891
84.513,0.473,-0.063,-0.891
84.546,0.445,-0.059,-0.906
84.579,0.445,-0.055,-0.895
84.612,0.453,-0.063,-0.898
84.645,0.453,-0.051,-0.895
84.678,0.469,-0.035,-0.891
84.711,0.473,-0.051,-0.887
84.744,0.461,-0.055,-0.895
84.777,0.461,-0.066,-0.891
84.81,0.469,-0.055,-0.895
84.843,0.469,-0.043,-0.883
84.876,0.48,-0.047,-0.887
84.909,0.48,-0.043,-0.887
84.942,0.461,-0.063,-0.895
84.975,0.453,-0.066,-0.887
85.008,0.465,-0.059,-0.887
85.041,0.457,-0.047,-0.891
85.074,0.465,-0.051,-0.891
85.107,0.469,-0.066,-0.891
85.14,0.465,-0.051,-0.887
85.173,0.496,-0.027,-0.887
85.206,0.512,-0.047,-0.871
85.239,0.504,-0.055,-0.867
85.272,0.488,-0.043,-0.875
85.305,0.473,-0.055,-0.879
85.338,0.473,-0.059,-0.883
85.371,0.473,-0.059,-0.879
85.404,0.477,-0.055,-0.883
85.437,0.473,-0.055,-0.887
85.47,0.473,-0.059,-0.887
85.503,0.477,-0.059,-0.883
85.536,0.469,-0.059,-0.887
85.569,0.477,-0.047,-0.883
85.602,0.473,-0.047,-0.887
85.635,0.477,-0.063,-0.887
85.668,0.492,-0.043,-0.883
85.701,0.5,-0.055,-0.875
85.734,0.484,-0.055,-0.879
85.767,0.484,-0.047,-0.883
85.8,0.469,-0.063,-0.887
85.833,0.465,-0.059,-0.887
85.866,0.461,-0.059,-0.891
85.899,0.469,-0.059,-0.887
85.932,0.465,-0.055,-0.887
85.965,0.473,-0.051,-0.887
85.998,0.477,-0.063,-0.887
86.031,0.469,-0.059,-0.887
86.064,0.469,-0.055,-0.887
86.097,0.465,-0.055,-0.887
86.13,0.469,-0.055,-0.887
86.163,0.473,-0.043,-0.887
86.196,0.469,-0.055,-0.887
86.229,0.461,-0.059,-0.891
86.262,0.465,-0.051,-0.887
86.295,0.473,-0.059,-0.887
86.328,0.43,-0.07,-0.934
86.361,0.188,-0.086,-1.082
86.394,-0.254,0.094,-0.883
86.427,0.582,0.133,-0.484
86.46,1.301,-0.047,0.184
86.493,1.762,-0.32,-0.152
86.526,0.863,-0.043,-0.473
86.559,0.863,-0.199,-0.313
86.592,1.133,-0.203,-0.414
86.625,0.613,-0.074,-0.625
86.658,0.688,0.012,-0.699
86.691,0.359,0.145,-0.891
86.724,-0.859,0.125,-1.129
86.757,-0.25,-0.016,-1.047
86.79,0.477,0.031,-0.797
86.823,1.109,-0.219,-0.73
86.856,0.793,-0.094,-0.68
86.889,0.605,-0.086,-0.836
86.922,0.438,0.023,-0.898
86.955,0.254,-0.043,-0.945
86.988,0.301,-0.023,-0.934
87.021,0.512,-0.078,-0.879
87.054,0.574,-0.063,-0.855
87.087,0.508,-0.043,-0.867
87.12,0.441,-0.043,-0.891
87.153,0.43,-0.043,-0.906
87.186,0.453,-0.051,-0.895
87.219,0.469,-0.047,-0.887
87.252,0.473,-0.047,-0.887
87.285,0.469,-0.051,-0.887
87.318,0.473,-0.047,-0.887
87.351,0.465,-0.047,-0.887
87.384,0.461,-0.047,-0.895
87.417,0.465,-0.055,-0.891
87.45,0.465,-0.055,-0.891
87.483,0.457,-0.055,-0.891
87.516,0.453,-0.043,-0.895
87.549,0.465,-0.039,-0.887
87.582,0.48,-0.055,-0.895
87.615,0.469,-0.055,-0.887
87.648,0.457,-0.035,-0.898
87.681,0.457,-0.047,-0.895
87.714,0.473,-0.055,-0.887
87.747,0.465,-0.055,-0.887
87.78,0.457,-0.055,-0.895
87.813,0.457,-0.047,-0.891
87.846,0.469,-0.043,-0.879
87.879,0.473,-0.047,-0.891
87.912,0.465,-0.043,-0.891
87.945,0.445,-0.043,-0.898
87.978,0.449,-0.047,-0.895
88.011,0.453,-0.055,-0.898
88.044,0.457,-0.051,-0.895
88.077,0.457,-0.051,-0.898
88.11,0.461,-0.055,-0.891
88.143,0.461,-0.043,-0.895
88.176,0.453,-0.051,-0.898
88.209,0.449,-0.051,-0.898
88.242,0.445,-0.055,-0.898
88.275,0.453,-0.055,-0.898
88.308,0.449,-0.051,-0.895
88.341,0.445,-0.051,-0.898
88.374,0.453,-0.051,-0.895
88.407,0.453,-0.055,-0.895
88.44,0.453,-0.055,-0.898
88.473,0.449,-0.051,-0.902
88.506,0.457,-0.055,-0.898
88.539,0.457,-0.055,-0.891
88.572,0.453,-0.055,-0.902
88.605,0.449,-0.051,-0.902
88.638,0.453,-0.043,-0.902
88.671,0.457,-0.051,-0.895
88.704,0.461,-0.051,-0.891
88.737,0.453,-0.047,-0.902
88.77,0.449,-0.055,-0.898
88.803,0.449,-0.055,-0.898
88.836,0.453,-0.051,-0.895
88.869,0.449,-0.051,-0.895
88.902,0.453,-0.051,-0.898
88.935,0.457,-0.051,-0.895
88.968,0.453,-0.051,-0.898
89.001,0.441,-0.051,-0.895
89.034,0.461,-0.051,-0.898
89.067,0.453,-0.047,-0.895
89.1,0.445,-0.051,-0.895
89.133,0.457,-0.043,-0.898
89.166,0.457,-0.047,-0.898
89.199,0.441,-0.055,-0.902
89.232,0.438,-0.051,-0.902
89.265,0.453,-0.059,-0.895
89.298,0.461,-0.055,-0.898
89.331,0.438,-0.047,-0.898
89.364,0.449,-0.051,-0.895
89.397,0.453,-0.051,-0.895
89.43,0.457,-0.047,-0.91
89.463,0.453,-0.055,-0.906
89.496,0.438,-0.055,-0.898
89.529,0.449,-0.051,-0.898
89.562,0.449,-0.047,-0.902
89.595,0.453,-0.051,-0.895
89.628,0.461,-0.047,-0.895
89.661,0.441,-0.051,-0.902
89.694,0.434,-0.047,-0.902
89.727,0.457,-0.051,-0.891
89.76,0.465,-0.051,-0.895
89.793,0.438,-0.055,-0.902
89.826,0.434,-0.047,-0.902
89.859,0.453,-0.047,-0.895
89.892,0.465,-0.051,-0.891
89.925,0.449,-0.051,-0.898
89.958,0.438,-0.055,-0.902
89.991,0.453,-0.055,-0.895
90.024,0.457,-0.051,-0.895
90.057,0.453,-0.051,-0.895
90.09,0.449,-0.043,-0.898
90.123,0.457,-0.047,-0.895
90.156,0.457,-0.051,-0.898
90.189,0.453,-0.051,-0.898
90.222,0.449,-0.051,-0.895
90.255,0.453,-0.055,-0.895
90.288,0.457,-0.051,-0.898
90.321,0.449,-0.047,-0.895
90.354,0.457,-0.055,-0.895
90.387,0.461,-0.051,-0.895
90.42,0.449,-0.051,-0.898
90.453,0.438,-0.055,-0.895
90.486,0.449,-0.055,-0.902
90.519,0.461,-0.051,-0.898
90.552,0.453,-0.051,-0.898
90.585,0.449,-0.051,-0.898
90.618,0.453,-0.043,-0.898
90.651,0.449,-0.059,-0.898
90.684,0.453,-0.055,-0.898
90.717,0.449,-0.055,-0.898
90.75,0.457,-0.051,-0.891
90.783,0.445,-0.047,-0.891
90.816,0.453,-0.051,-0.895
90.849,0.457,-0.055,-0.895
90.882,0.457,-0.047,-0.895
90.915,0.449,-0.055,-0.902
90.948,0.449,-0.051,-0.902
90.981,0.449,-0.047,-0.895
91.014,0.445,-0.051,-0.902
91.047,0.453,-0.051,-0.895
91.08,0.461,-0.055,-0.895
91.113,0.449,-0.039,-0.898
91.146,0.441,-0.047,-0.898
91.179,0.457,-0.051,-0.895
91.212,0.457,-0.051,-0.898
91.245,0.457,-0.055,-0.898
91.278,0.449,-0.051,-0.895
91.311,0.449,-0.043,-0.895
91.344,0.438,-0.051,-0.898
91.377,0.449,-0.051,-0.902
91.41,0.449,-0.051,-0.898
91.443,0.445,-0.047,-0.898
91.476,0.445,-0.051,-0.906
91.509,0.457,-0.055,-0.895
91.542,0.453,-0.055,-0.898
91.575,0.449,-0.051,-0.902
91.608,0.453,-0.043,-0.898
91.641,0.434,-0.051,-0.914
91.674,0.43,-0.047,-0.898
91.707,0.488,-0.035,-0.883
91.74,0.5,-0.039,-0.879
91.773,0.473,-0.051,-0.887
91.806,0.426,-0.063,-0.906
91.839,0.402,-0.055,-0.914
91.872,0.445,-0.047,-0.895
91.905,0.496,-0.055,-0.887
91.938,0.469,-0.051,-0.891
91.971,0.438,-0.043,-0.906
92.004,0.434,-0.047,-0.902
92.037,0.461,-0.047,-0.895
92.07,0.465,-0.043,-0.891
92.103,0.449,-0.039,-0.891
92.136,0.461,-0.055,-0.891
92.169,0.461,-0.051,-0.898
92.202,0.449,-0.047,-0.895
92.235,0.445,-0.043,-0.895
92.268,0.457,-0.055,-0.895
92.301,0.457,-0.055,-0.906
92.334,0.441,-0.039,-0.898
92.367,0.453,-0.047,-0.895
92.4,0.461,-0.051,-0.891
92.433,0.469,-0.051,-0.891
92.466,0.449,-0.055,-0.898
92.499,0.438,-0.051,-0.898
92.532,0.457,-0.047,-0.895
92.565,0.461,-0.051,-0.891
92.598,0.457,-0.043,-0.898
92.631,0.449,-0.051,-0.902
92.664,0.445,-0.051,-0.902
92.697,0.445,-0.047,-0.895
92.73,0.453,-0.051,-0.898
92.763,0.457,-0.055,-0.895
92.796,0.453,-0.051,-0.895
92.829,0.449,-0.051,-0.898
92.862,0.457,-0.051,-0.895
92.895,0.461,-0.043,-0.895
92.928,0.453,-0.051,-0.891
92.961,0.449,-0.051,-0.895
92.994,0.449,-0.051,-0.895
93.027,0.453,-0.051,-0.891
93.06,0.445,-0.051,-0.902
93.093,0.453,-0.039,-0.902
93.126,0.453,-0.055,-0.898
93.159,0.453,-0.059,-0.875
93.192,0.445,-0.047,-0.883
93.225,0.449,-0.039,-0.918
93.258,0.445,-0.047,-0.902
93.291,0.461,-0.055,-0.887
93.324,0.453,-0.051,-0.895
93.357,0.453,-0.047,-0.91
93.39,0.445,-0.055,-0.906
93.423,0.422,-0.039,-0.891
93.456,0.469,-0.059,-0.887
93.489,0.477,-0.051,-0.891
93.522,0.434,-0.039,-0.902
93.555,0.414,-0.051,-0.91
93.588,0.457,-0.035,-0.895
93.621,0.48,-0.051,-0.887
93.654,0.461,-0.059,-0.898
93.687,0.43,-0.055,-0.91
93.72,0.438,-0.051,-0.895
93.753,0.465,-0.051,-0.891
93.786,0.461,-0.047,-0.891
93.819,0.441,-0.047,-0.902
93.852,0.441,-0.051,-0.895
93.885,0.445,-0.051,-0.898
93.918,0.453,-0.051,-0.891
93.951,0.457,-0.043,-0.895
93.984,0.438,-0.043,-0.898
94.017,0.441,-0.055,-0.898
94.05,0.457,-0.055,-0.895
94.083,0.461,-0.043,-0.902
94.116,0.449,-0.047,-0.902
94.149,0.434,-0.047,-0.891
94.182,0.445,-0.051,-0.895
94.215,0.461,-0.055,-0.891
94.248,0.449,-0.051,-0.895
94.281,0.441,-0.051,-0.898
94.314,0.445,-0.047,-0.898
94.347,0.449,-0.043,-0.895
94.38,0.465,-0.051,-0.883
94.413,0.457,-0.055,-0.895
94.446,0.457,-0.055,-0.906
94.479,0.438,-0.039,-0.902
94.512,0.445,-0.043,-0.898
94.545,0.449,-0.051,-0.898
94.578,0.449,-0.043,-0.902
94.611,0.445,-0.051,-0.895
94.644,0.426,-0.055,-0.906
94.677,0.441,-0.043,-0.902
94.71,0.492,-0.035,-0.879
94.743,0.5,-0.039,-0.879
94.776,0.453,-0.047,-0.898
94.809,0.434,-0.051,-0.902
94.842,0.453,-0.051,-0.898
94.875,0.453,-0.047,-0.902
94.908,0.449,-0.047,-0.898
94.941,0.457,-0.035,-0.891
94.974,0.477,-0.039,-0.887
95.007,0.469,-0.035,-0.887
95.04,0.441,-0.043,-0.895
95.073,0.438,-0.027,-0.902
95.106,0.461,-0.047,-0.898
95.139,0.473,-0.051,-0.887
95.172,0.441,-0.051,-0.898
95.205,0.434,-0.043,-0.898
95.238,0.461,-0.047,-0.895
95.271,0.465,-0.051,-0.891
95.304,0.449,-0.051,-0.898
95.337,0.457,-0.047,-0.895
95.37,0.461,-0.055,-0.895
95.403,0.457,-0.051,-0.891
95.436,0.461,-0.047,-0.891
95.469,0.461,-0.051,-0.895
95.502,0.461,-0.047,-0.891
95.535,0.453,-0.051,-0.891
95.568,0.465,-0.035,-0.891
95.601,0.465,-0.047,-0.891
95.634,0.457,-0.055,-0.898
95.667,0.441,-0.047,-0.898
95.7,0.457,-0.043,-0.891
95.733,0.469,-0.051,-0.891
95.766,0.465,-0.059,-0.898
95.799,0.438,-0.051,-0.902
95.832,0.441,-0.051,-0.895
95.865,0.461,-0.047,-0.891
95.898,0.473,-0.051,-0.887
95.931,0.457,-0.055,-0.895
95.964,0.449,-0.051,-0.902
95.997,0.457,-0.047,-0.887
96.03,0.484,-0.043,-0.887
96.063,0.477,-0.039,-0.898
96.096,0.445,-0.055,-0.902
96.129,0.434,-0.055,-0.902
96.162,0.465,-0.051,-0.891
96.195,0.473,-0.031,-0.883
96.228,0.461,-0.02,-0.887
96.261,0.453,-0.051,-0.891
96.294,0.484,-0.051,-0.883
96.327,0.5,-0.051,-0.883
96.36,0.438,-0.055,-0.898
96.393,0.422,-0.07,-0.906
96.426,0.457,-0.074,-0.902
96.459,0.43,-0.047,-0.902
96.492,0.438,-0.047,-0.906
96.525,0.457,-0.063,-0.895
96.558,0.461,-0.043,-0.895
96.591,0.438,-0.066,-0.902
96.624,0.406,-0.059,-0.91
96.657,0.426,-0.051,-0.91
96.69,0.461,-0.055,-0.902
96.723,0.469,-0.063,-0.898
96.756,0.461,-0.059,-0.898
96.789,0.438,-0.051,-0.895
96.822,0.441,-0.055,-0.906
96.855,0.453,-0.055,-0.891
96.888,0.465,-0.059,-0.895
96.921,0.461,-0.066,-0.898
96.954,0.418,-0.063,-0.906
96.987,0.398,-0.059,-0.914
97.02,0.422,-0.055,-0.906
97.053,0.453,-0.059,-0.902
97.086,0.449,-0.051,-0.902
97.119,0.434,-0.051,-0.898
97.152,0.43,-0.063,-0.906
97.185,0.43,-0.063,-0.906
97.218,0.43,-0.066,-0.906
97.251,0.441,-0.063,-0.898
97.284,0.434,-0.055,-0.906
97.317,0.441,-0.063,-0.898
97.35,0.469,-0.07,-0.891
97.383,0.461,-0.059,-0.891
97.416,0.453,-0.047,-0.906
97.449,0.449,-0.059,-0.898
97.482,0.434,-0.063,-0.906
97.515,0.422,-0.07,-0.914
97.548,0.43,-0.055,-0.91
97.581,0.434,-0.055,-0.898
97.614,0.453,-0.059,-0.895
97.647,0.449,-0.063,-0.898
97.68,0.438,-0.055,-0.898
97.713,0.434,-0.051,-0.902
97.746,0.441,-0.059,-0.902
97.779,0.449,-0.066,-0.898
97.812,0.434,-0.063,-0.902
97.845,0.43,-0.066,-0.91
97.878,0.434,-0.059,-0.902
97.911,0.441,-0.059,-0.902
97.944,0.449,-0.059,-0.898
97.977,0.453,-0.059,-0.895
98.01,0.441,-0.059,-0.906
98.043,0.449,-0.043,-0.902
98.076,0.445,-0.059,-0.895
98.109,0.449,-0.055,-0.898
98.142,0.449,-0.063,-0.898
98.175,0.441,-0.059,-0.898
98.208,0.441,-0.059,-0.895
98.241,0.445,-0.063,-0.895
98.274,0.449,-0.055,-0.891
98.307,0.453,-0.055,-0.895
98.34,0.453,-0.059,-0.891
98.373,0.449,-0.051,-0.891
98.406,0.453,-0.059,-0.91
98.439,0.453,-0.066,-0.902
98.472,0.434,-0.055,-0.891
98.505,0.453,-0.051,-0.898
98.538,0.461,-0.043,-0.891
98.571,0.453,-0.055,-0.895
98.604,0.449,-0.055,-0.895
98.637,0.434,-0.055,-0.91
98.67,0.434,-0.055,-0.902
98.703,0.457,-0.059,-0.895
98.736,0.453,-0.051,-0.898
98.769,0.441,-0.051,-0.902
98.802,0.441,-0.051,-0.902
98.835,0.461,-0.055,-0.891
98.868,0.465,-0.055,-0.887
98.901,0.449,-0.055,-0.898
98.934,0.438,-0.055,-0.906
98.967,0.449,-0.051,-0.891
99,0.461,-0.059,-0.895
99.033,0.457,-0.051,-0.898
99.066,0.434,-0.055,-0.902
99.099,0.434,-0.043,-0.895
99.132,0.457,-0.051,-0.891
99.165,0.465,-0.063,-0.898
99.198,0.441,-0.055,-0.898
99.231,0.434,-0.051,-0.906
99.264,0.449,-0.059,-0.898
99.297,0.453,-0.051,-0.891
99.33,0.457,-0.051,-0.895
99.363,0.457,-0.051,-0.902
99.396,0.449,-0.055,-0.898
99.429,0.449,-0.055,-0.902
99.462,0.445,-0.051,-0.898
99.495,0.449,-0.055,-0.898
99.528,0.453,-0.047,-0.902
99.561,0.438,-0.055,-0.902
99.594,0.438,-0.047,-0.902
99.627,0.441,-0.055,-0.906
99.66,0.434,-0.063,-0.898
99.693,0.449,-0.055,-0.891
99.726,0.453,-0.055,-0.902
99.759,0.434,-0.055,-0.906
99.792,0.434,-0.051,-0.906
99.825,0.434,-0.063,-0.91
99.858,0.449,-0.059,-0.895
99.891,0.457,-0.059,-0.895
99.924,0.453,-0.055,-0.902
99.957,0.418,-0.047,-0.906
99.99,0.43,-0.051,-0.906
100.023,0.453,-0.055,-0.898
100.056,0.465,-0.055,-0.902
100.089,0.438,-0.055,-0.898
100.122,0.43,-0.051,-0.898
100.155,0.449,-0.059,-0.902
100.188,0.453,-0.059,-0.898
100.221,0.438,-0.051,-0.902
100.254,0.434,-0.055,-0.91
100.287,0.441,-0.051,-0.898
100.32,0.449,-0.055,-0.898
100.353,0.461,-0.055,-0.902
100.386,0.438,-0.047,-0.906
100.419,0.43,-0.051,-0.902
100.452,0.457,-0.059,-0.898
100.485,0.457,-0.063,-0.898
100.518,0.453,-0.043,-0.898
100.551,0.438,-0.055,-0.902
100.584,0.453,-0.055,-0.898
100.617,0.445,-0.047,-0.906
100.65,0.414,-0.051,-0.906
100.683,0.441,-0.059,-0.898
100.716,0.469,-0.059,-0.891
100.749,0.469,-0.059,-0.902
100.782,0.406,-0.043,-0.914
100.815,0.398,-0.043,-0.914
100.848,0.453,-0.063,-0.898
100.881,0.473,-0.063,-0.895
100.914,0.445,-0.055,-0.898
100.947,0.43,-0.039,-0.906
100.98,0.434,-0.055,-0.91
101.013,0.449,-0.051,-0.895
101.046,0.445,-0.055,-0.898
101.079,0.438,-0.043,-0.906
101.112,0.434,-0.051,-0.902
101.145,0.438,-0.055,-0.898
101.178,0.438,-0.059,-0.902
101.211,0.43,-0.055,-0.91
101.244,0.434,-0.055,-0.902
101.277,0.445,-0.055,-0.895
101.31,0.449,-0.055,-0.906
101.343,0.434,-0.051,-0.914
101.376,0.418,-0.055,-0.906
101.409,0.434,-0.055,-0.906
101.442,0.457,-0.059,-0.902
101.475,0.445,-0.055,-0.902
101.508,0.43,-0.047,-0.906
101.541,0.418,-0.055,-0.906
101.574,0.426,-0.055,-0.906
101.607,0.441,-0.051,-0.898
101.64,0.445,-0.059,-0.902
101.673,0.438,-0.059,-0.91
101.706,0.422,-0.055,-0.91
101.739,0.43,-0.059,-0.91
101.772,0.441,-0.059,-0.898
101.805,0.441,-0.055,-0.898
101.838,0.43,-0.047,-0.902
101.871,0.426,-0.055,-0.91
101.904,0.438,-0.059,-0.906
101.937,0.449,-0.07,-0.906
101.97,0.438,-0.047,-0.906
102.003,0.402,-0.02,-0.906
102.036,0.445,-0.078,-0.898
102.069,0.461,-0.07,-0.898
102.102,0.43,-0.035,-0.906
102.135,0.418,-0.043,-0.91
102.168,0.43,-0.051,-0.902
102.201,0.449,-0.055,-0.898
102.234,0.445,-0.066,-0.898
102.267,0.438,-0.055,-0.91
102.3,0.434,-0.043,-0.906
102.333,0.438,-0.047,-0.902
102.366,0.449,-0.055,-0.898
102.399,0.438,-0.055,-0.906
102.432,0.434,-0.059,-0.906
102.465,0.43,-0.059,-0.906
102.498,0.426,-0.043,-0.906
102.531,0.434,-0.047,-0.906
102.564,0.449,-0.051,-0.902
102.597,0.438,-0.055,-0.91
102.63,0.434,-0.055,-0.898
102.663,0.461,-0.055,-0.891
102.696,0.457,-0.047,-0.898
102.729,0.422,-0.066,-0.914
102.762,0.375,-0.063,-0.922
102.795,0.375,-0.066,-0.922
102.828,0.418,-0.059,-0.914
102.861,0.457,-0.059,-0.898
102.894,0.441,-0.055,-0.906
102.927,0.406,-0.047,-0.914
102.96,0.398,-0.055,-0.91
102.993,0.434,-0.051,-0.91
103.026,0.461,-0.051,-0.898
103.059,0.457,-0.055,-0.898
103.092,0.426,-0.055,-0.906
103.125,0.41,-0.055,-0.914
103.158,0.422,-0.063,-0.91
103.191,0.434,-0.066,-0.914
103.224,0.383,-0.055,-0.922
103.257,0.395,-0.055,-0.918
103.29,0.457,-0.043,-0.898
103.323,0.469,-0.07,-0.898
103.356,0.445,-0.082,-0.91
103.389,0.418,-0.063,-0.914
103.422,0.426,-0.047,-0.906
103.455,0.441,-0.063,-0.902
103.488,0.445,-0.055,-0.906
103.521,0.426,-0.055,-0.914
103.554,0.449,-0.059,-0.895
103.587,0.445,-0.066,-0.902
103.62,0.426,-0.059,-0.91
103.653,0.422,-0.055,-0.914
103.686,0.434,-0.066,-0.906
103.719,0.445,-0.066,-0.902
103.752,0.434,-0.063,-0.906
103.785,0.43,-0.051,-0.906
103.818,0.438,-0.039,-0.891
103.851,0.473,-0.047,-0.895
103.884,0.496,-0.063,-0.93
103.917,0.43,-0.051,-0.914
103.95,0.422,-0.031,-0.883
103.983,0.465,-0.07,-0.906
104.016,0.441,-0.082,-0.914
104.049,0.43,-0.059,-0.898
104.082,0.453,-0.043,-0.895
104.115,0.465,-0.047,-0.895
104.148,0.461,-0.047,-0.895
104.181,0.465,-0.063,-0.891
104.214,0.457,-0.063,-0.891
104.247,0.453,-0.055,-0.902
104.28,0.426,-0.059,-0.906
104.313,0.402,-0.055,-0.914
104.346,0.406,-0.055,-0.914
104.379,0.43,-0.066,-0.906
104.412,0.43,-0.059,-0.91
104.445,0.41,-0.039,-0.914
104.478,0.445,-0.047,-0.902
104.511,0.449,-0.059,-0.902
104.544,0.426,-0.051,-0.91
104.577,0.43,-0.055,-0.91
104.61,0.43,-0.055,-0.914
104.643,0.418,-0.055,-0.91
104.676,0.418,-0.059,-0.914
104.709,0.422,-0.063,-0.91
104.742,0.414,-0.066,-0.914
104.775,0.418,-0.063,-0.914
104.808,0.422,-0.055,-0.902
104.841,0.43,-0.055,-0.906
104.874,0.43,-0.051,-0.91
104.907,0.438,-0.059,-0.91
104.94,0.43,-0.055,-0.906
104.973,0.434,-0.047,-0.906
105.006,0.438,-0.059,-0.902
105.039,0.414,-0.063,-0.91
105.072,0.406,-0.063,-0.918
105.105,0.406,-0.051,-0.914
105.138,0.41,-0.055,-0.914
105.171,0.418,-0.055,-0.906
105.204,0.43,-0.066,-0.91
105.237,0.438,-0.063,-0.906
105.27,0.422,-0.055,-0.91
105.303,0.418,-0.047,-0.91
105.336,0.43,-0.051,-0.91
105.369,0.438,-0.043,-0.906
105.402,0.422,-0.043,-0.898
105.435,0.461,-0.059,-0.891
105.468,0.477,-0.07,-0.891
105.501,0.414,-0.063,-0.91
105.534,0.379,-0.043,-0.918
105.567,0.426,-0.051,-0.906
105.6,0.473,-0.055,-0.891
105.633,0.465,-0.059,-0.891
105.666,0.445,-0.047,-0.895
105.699,0.457,-0.055,-0.902
105.732,0.457,-0.043,-0.898
105.765,0.449,-0.039,-0.891
105.798,0.461,-0.043,-0.891
105.831,0.461,-0.051,-0.887
105.864,0.453,-0.059,-0.895
105.897,0.445,-0.059,-0.906
105.93,0.457,-0.051,-0.891
105.963,0.473,-0.035,-0.887
105.996,0.477,-0.043,-0.887
106.029,0.469,-0.051,-0.891
106.062,0.453,-0.039,-0.887
106.095,0.469,-0.047,-0.934
106.128,0.477,-0.063,-0.879
106.161,0.488,-0.047,-0.875
106.194,0.469,-0.035,-0.891
106.227,0.465,-0.051,-0.895
106.26,0.461,-0.043,-0.891
106.293,0.469,-0.035,-0.891
106.326,0.461,-0.035,-0.895
106.359,0.473,-0.047,-0.887
106.392,0.469,-0.051,-0.887
106.425,0.477,-0.051,-0.887
106.458,0.469,-0.031,-0.895
106.491,0.449,-0.027,-0.891
106.524,0.473,-0.047,-0.887
106.557,0.473,-0.051,-0.887
106.59,0.469,-0.051,-0.887
106.623,0.465,-0.051,-0.887
106.656,0.461,-0.047,-0.887
106.689,0.469,-0.047,-0.887
106.722,0.48,-0.043,-0.883
106.755,0.477,-0.047,-0.887
106.788,0.461,-0.051,-0.891
106.821,0.461,-0.043,-0.887
106.854,0.477,-0.051,-0.883
106.887,0.477,-0.055,-0.887
106.92,0.473,-0.051,-0.887
106.953,0.469,-0.031,-0.887
106.986,0.461,-0.043,-0.891
107.019,0.465,-0.051,-0.887
107.052,0.469,-0.047,-0.891
107.085,0.469,-0.051,-0.887
107.118,0.48,-0.047,-0.887
107.151,0.473,-0.047,-0.887
107.184,0.465,-0.051,-0.887
107.217,0.465,-0.047,-0.887
107.25,0.48,-0.047,-0.887
107.283,0.477,-0.039,-0.883
107.316,0.477,-0.043,-0.887
107.349,0.473,-0.055,-0.887
107.382,0.477,-0.051,-0.887
107.415,0.473,-0.051,-0.887
107.448,0.473,-0.035,-0.879
107.481,0.469,-0.047,-0.883
107.514,0.469,-0.039,-0.887
107.547,0.465,-0.043,-0.887
107.58,0.473,-0.051,-0.887
107.613,0.477,-0.055,-0.887
107.646,0.469,-0.047,-0.887
107.679,0.469,-0.035,-0.887
107.712,0.473,-0.035,-0.887
107.745,0.48,-0.051,-0.887
107.778,0.473,-0.051,-0.887
107.811,0.48,-0.055,-0.879
107.844,0.484,-0.047,-0.883
107.877,0.473,-0.043,-0.887
107.91,0.473,-0.047,-0.883
107.943,0.488,-0.035,-0.883
107.976,0.473,-0.043,-0.887
108.009,0.469,-0.035,-0.887
108.042,0.477,-0.047,-0.879
108.075,0.488,-0.055,-0.883
108.108,0.473,-0.055,-0.887
108.141,0.477,-0.039,-0.887
108.174,0.477,-0.043,-0.883
108.207,0.477,-0.039,-0.883
108.24,0.473,-0.051,-0.887
108.273,0.473,-0.047,-0.883
108.306,0.469,-0.047,-0.883
108.339,0.48,-0.047,-0.883
108.372,0.477,-0.043,-0.887
108.405,0.477,-0.043,-0.883
108.438,0.488,-0.035,-0.883
108.471,0.484,-0.047,-0.883
108.504,0.469,-0.051,-0.891
108.537,0.465,-0.043,-0.887
108.57,0.48,-0.043,-0.883
108.603,0.496,-0.051,-0.879
108.636,0.477,-0.043,-0.879
108.669,0.469,-0.051,-0.887
108.702,0.465,-0.051,-0.887
108.735,0.465,-0.043,-0.887
108.768,0.469,-0.039,-0.883
108.801,0.492,-0.043,-0.883
108.834,0.492,-0.047,-0.883
108.867,0.469,-0.047,-0.895
108.9,0.465,-0.047,-0.887
108.933,0.48,-0.039,-0.887
108.966,0.48,-0.043,-0.887
108.999,0.492,-0.047,-0.879
109.032,0.477,-0.051,-0.887
109.065,0.469,-0.051,-0.887
109.098,0.465,-0.039,-0.887
109.131,0.473,-0.043,-0.887
109.164,0.492,-0.047,-0.883
109.197,0.492,-0.055,-0.883
109.23,0.469,-0.051,-0.887
109.263,0.465,-0.047,-0.883
109.296,0.469,-0.047,-0.879
109.329,0.473,-0.051,-0.883
109.362,0.477,-0.043,-0.883
