------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.4 Firmware v1.9.2 date format M/d/yyyy at 30 Hz  Filter Normal -----------,,,
Serial Number: MOS2D42160427,,,
Start Time 14:13:00,,,
Start Date 4/20/2023,,,
Epoch Period (hh:mm:ss) 00:00:00,,,
Download Time 14:19:26,,,
Download Date 4/20/2023,,,
Current Memory Address: 0,,,
Current Battery Voltage: 4.17     Mode = 12,,,
--------------------------------------------------,,,
Timestamp,Accelerometer X,Accelerometer Y,Accelerometer Z
13:22.4,0.387,-0.066,-0.93
13:22.5,0.387,-0.066,-0.93
13:22.5,0.387,-0.066,-0.93
13:22.5,0.387,-0.066,-0.93
13:22.6,0.387,-0.066,-0.93
13:22.6,0.387,-0.066,-0.93
13:22.6,0.387,-0.066,-0.93
13:22.7,0.387,-0.066,-0.93
13:22.7,0.387,-0.066,-0.93
13:22.7,0.387,-0.066,-0.93
13:22.8,0.387,-0.066,-0.93
13:22.8,0.387,-0.066,-0.93
13:22.8,0.387,-0.066,-0.93
13:22.9,0.387,-0.066,-0.93
13:22.9,0.387,-0.066,-0.93
13:22.9,0.387,-0.066,-0.93
13:23.0,0.387,-0.066,-0.93
13:23.0,0.387,-0.066,-0.93
13:23.0,0.387,-0.066,-0.93
13:23.1,0.387,-0.066,-0.93
13:23.1,0.387,-0.066,-0.93
13:23.1,0.387,-0.066,-0.93
13:23.2,0.387,-0.066,-0.93
13:23.2,0.387,-0.066,-0.93
13:23.2,0.387,-0.066,-0.93
13:23.3,0.387,-0.066,-0.93
13:23.3,0.387,-0.066,-0.93
13:23.3,0.387,-0.066,-0.93
13:23.4,0.387,-0.066,-0.93
13:23.4,0.387,-0.066,-0.93
13:23.4,0.387,-0.066,-0.93
13:23.5,0.387,-0.066,-0.93
13:23.5,0.387,-0.066,-0.93
13:23.5,0.387,-0.066,-0.93
13:23.6,0.387,-0.066,-0.93
13:23.6,0.387,-0.066,-0.93
13:23.6,0.387,-0.066,-0.93
13:23.7,0.387,-0.066,-0.93
13:23.7,0.387,-0.066,-0.93
13:23.7,0.387,-0.066,-0.93
13:23.8,0.387,-0.066,-0.93
13:23.8,0.387,-0.066,-0.93
13:23.8,0.387,-0.066,-0.93
13:23.9,0.387,-0.066,-0.93
13:23.9,0.387,-0.066,-0.93
13:23.9,0.387,-0.066,-0.93
13:24.0,0.387,-0.066,-0.93
13:24.0,0.387,-0.066,-0.93
13:24.0,0.387,-0.066,-0.93
13:24.1,0.387,-0.066,-0.93
13:24.1,0.387,-0.066,-0.93
13:24.1,0.387,-0.066,-0.93
13:24.2,0.387,-0.066,-0.93
13:24.2,0.387,-0.066,-0.93
13:24.2,0.387,-0.066,-0.93
13:24.3,0.387,-0.066,-0.93
13:24.3,0.387,-0.066,-0.93
13:24.3,0.387,-0.066,-0.93
13:24.4,0.387,-0.066,-0.93
13:24.4,0.387,-0.066,-0.93
13:24.4,0.387,-0.066,-0.93
13:24.5,0.387,-0.066,-0.93
13:24.5,0.387,-0.066,-0.93
13:24.5,0.387,-0.066,-0.93
13:24.6,0.387,-0.066,-0.93
13:24.6,0.387,-0.066,-0.93
13:24.6,0.387,-0.066,-0.93
13:24.7,0.387,-0.066,-0.93
13:24.7,0.387,-0.066,-0.93
13:24.7,0.387,-0.066,-0.93
13:24.8,0.387,-0.066,-0.93
13:24.8,0.387,-0.066,-0.93
13:24.8,0.387,-0.066,-0.93
13:24.9,0.387,-0.066,-0.93
13:24.9,0.387,-0.066,-0.93
13:24.9,0.387,-0.066,-0.93
13:25.0,0.387,-0.066,-0.93
13:25.0,0.387,-0.066,-0.93
13:25.0,0.387,-0.066,-0.93
13:25.1,0.387,-0.066,-0.93
13:25.1,0.387,-0.066,-0.93
13:25.1,0.387,-0.066,-0.93
13:25.2,0.387,-0.066,-0.93
13:25.2,0.387,-0.066,-0.93
13:25.2,0.387,-0.066,-0.93
13:25.3,0.387,-0.066,-0.93
13:25.3,0.387,-0.066,-0.93
13:25.3,0.387,-0.066,-0.93
13:25.4,0.387,-0.066,-0.93
13:25.4,0.387,-0.066,-0.93
13:25.4,0.387,-0.066,-0.93
13:25.5,0.387,-0.066,-0.93
13:25.5,0.387,-0.066,-0.93
13:25.5,0.387,-0.066,-0.93
13:25.6,0.387,-0.066,-0.93
13:25.6,0.387,-0.066,-0.93
13:25.6,0.387,-0.066,-0.93
13:25.7,0.387,-0.066,-0.93
13:25.7,0.387,-0.066,-0.93
13:25.7,0.387,-0.066,-0.93
13:25.8,0.387,-0.066,-0.93
13:25.8,0.387,-0.066,-0.93
13:25.8,0.387,-0.066,-0.93
13:25.9,0.387,-0.066,-0.93
13:25.9,0.387,-0.066,-0.93
13:25.9,0.387,-0.066,-0.93
13:26.0,0.387,-0.066,-0.93
13:26.0,0.387,-0.066,-0.93
13:26.0,0.387,-0.066,-0.93
13:26.1,0.387,-0.066,-0.93
13:26.1,0.387,-0.066,-0.93
13:26.1,0.387,-0.066,-0.93
13:26.2,0.387,-0.066,-0.93
13:26.2,0.387,-0.066,-0.93
13:26.2,0.387,-0.066,-0.93
13:26.3,0.387,-0.066,-0.93
13:26.3,0.387,-0.066,-0.93
13:26.3,0.387,-0.066,-0.93
13:26.4,0.387,-0.066,-0.93
13:26.4,0.387,-0.066,-0.93
13:26.4,0.387,-0.066,-0.93
13:26.5,0.387,-0.066,-0.93
13:26.5,0.387,-0.066,-0.93
13:26.5,0.387,-0.066,-0.93
13:26.6,0.387,-0.066,-0.93
13:26.6,0.387,-0.066,-0.93
13:26.6,0.387,-0.066,-0.93
13:26.7,0.387,-0.066,-0.93
13:26.7,0.387,-0.066,-0.93
13:26.7,0.387,-0.066,-0.93
13:26.8,0.387,-0.066,-0.93
13:26.8,0.387,-0.066,-0.93
13:26.8,0.387,-0.066,-0.93
13:26.9,0.387,-0.066,-0.93
13:26.9,0.387,-0.066,-0.93
13:26.9,0.387,-0.066,-0.93
13:27.0,0.387,-0.066,-0.93
13:27.0,0.387,-0.066,-0.93
13:27.0,0.387,-0.066,-0.93
13:27.1,0.387,-0.066,-0.93
13:27.1,0.387,-0.066,-0.93
13:27.1,0.387,-0.066,-0.93
13:27.2,0.387,-0.066,-0.93
13:27.2,0.387,-0.066,-0.93
13:27.2,0.387,-0.066,-0.93
13:27.3,0.387,-0.066,-0.93
13:27.3,0.387,-0.066,-0.93
13:27.3,0.387,-0.066,-0.93
13:27.4,0.387,-0.066,-0.93
13:27.4,0.387,-0.066,-0.93
13:27.4,0.387,-0.066,-0.93
13:27.5,0.387,-0.066,-0.93
13:27.5,0.387,-0.066,-0.93
13:27.5,0.387,-0.066,-0.93
13:27.6,0.387,-0.066,-0.93
13:27.6,0.387,-0.066,-0.93
13:27.6,0.387,-0.066,-0.93
13:27.7,0.387,-0.066,-0.93
13:27.7,0.387,-0.066,-0.93
13:27.7,0.387,-0.066,-0.93
13:27.8,0.387,-0.066,-0.93
13:27.8,0.387,-0.066,-0.93
13:27.8,0.387,-0.066,-0.93
13:27.9,0.387,-0.066,-0.93
13:27.9,0.387,-0.066,-0.93
13:27.9,0.387,-0.066,-0.93
13:28.0,0.387,-0.066,-0.93
13:28.0,0.496,0.023,-0.492
13:28.0,0.746,0.008,-0.25
13:28.1,1.473,-0.184,0.168
13:28.1,1.863,-0.086,0.258
13:28.1,1.41,-0.195,0.164
13:28.2,-0.098,-0.012,-0.707
13:28.2,0.5,0,-0.859
13:28.2,-0.238,0.078,-0.816
13:28.3,-0.848,0.141,-1.121
13:28.3,-0.422,0.098,-1.039
13:28.3,0.168,0,-0.922
13:28.4,0.898,-0.172,-0.723
13:28.4,1.125,-0.152,-0.668
13:28.4,0.691,-0.141,-0.816
13:28.5,0.352,-0.008,-0.906
13:28.5,0.012,-0.004,-1.004
13:28.5,0.023,-0.027,-1.016
13:28.6,0.273,-0.043,-0.949
13:28.6,0.523,-0.059,-0.875
13:28.6,0.602,-0.086,-0.855
13:28.7,0.508,-0.059,-0.887
13:28.7,0.363,-0.051,-0.926
13:28.7,0.301,-0.051,-0.941
13:28.8,0.375,-0.055,-0.926
13:28.8,0.434,-0.055,-0.914
13:28.8,0.438,-0.07,-0.914
13:28.9,0.402,-0.059,-0.918
13:28.9,0.379,-0.051,-0.922
13:28.9,0.395,-0.055,-0.918
13:29.0,0.418,-0.059,-0.918
13:29.0,0.406,-0.047,-0.918
13:29.0,0.391,-0.051,-0.918
13:29.1,0.391,-0.055,-0.922
13:29.1,0.406,-0.063,-0.914
13:29.1,0.402,-0.051,-0.918
13:29.2,0.395,-0.055,-0.922
13:29.2,0.391,-0.055,-0.918
13:29.2,0.398,-0.063,-0.918
13:29.3,0.414,-0.063,-0.918
13:29.3,0.395,-0.055,-0.918
13:29.3,0.395,-0.059,-0.918
13:29.4,0.398,-0.059,-0.922
13:29.4,0.402,-0.059,-0.918
13:29.4,0.402,-0.063,-0.918
13:29.5,0.383,-0.055,-0.922
13:29.5,0.395,-0.043,-0.93
13:29.5,0.398,-0.055,-0.918
13:29.6,0.398,-0.059,-0.922
13:29.6,0.395,-0.059,-0.922
13:29.6,0.398,-0.055,-0.918
13:29.7,0.402,-0.055,-0.918
13:29.7,0.398,-0.055,-0.918
13:29.7,0.395,-0.055,-0.918
13:29.8,0.391,-0.059,-0.918
13:29.8,0.395,-0.059,-0.922
13:29.8,0.398,-0.055,-0.918
13:29.9,0.391,-0.063,-0.922
13:29.9,0.387,-0.055,-0.918
13:29.9,0.402,-0.055,-0.918
13:30.0,0.406,-0.059,-0.918
13:30.0,0.398,-0.047,-0.922
13:30.0,0.395,-0.051,-0.926
13:30.1,0.395,-0.059,-0.922
13:30.1,0.395,-0.055,-0.918
13:30.1,0.395,-0.055,-0.922
13:30.2,0.391,-0.055,-0.918
13:30.2,0.391,-0.059,-0.922
13:30.2,0.395,-0.066,-0.918
13:30.3,0.395,-0.055,-0.918
13:30.3,0.391,-0.059,-0.926
13:30.3,0.391,-0.059,-0.93
13:30.4,0.398,-0.063,-0.918
13:30.4,0.402,-0.063,-0.918
13:30.4,0.395,-0.055,-0.922
13:30.5,0.383,-0.059,-0.922
13:30.5,0.391,-0.043,-0.922
13:30.5,0.402,-0.055,-0.918
13:30.6,0.398,-0.059,-0.922
13:30.6,0.391,-0.055,-0.922
13:30.6,0.395,-0.055,-0.918
13:30.7,0.398,-0.063,-0.918
13:30.7,0.391,-0.055,-0.922
13:30.7,0.383,-0.055,-0.922
13:30.8,0.398,-0.063,-0.922
13:30.8,0.402,-0.066,-0.918
13:30.8,0.395,-0.059,-0.918
13:30.9,0.383,-0.059,-0.922
13:30.9,0.391,-0.059,-0.922
13:30.9,0.387,-0.059,-0.922
13:31.0,0.395,-0.059,-0.918
13:31.0,0.402,-0.043,-0.922
13:31.0,0.395,-0.055,-0.922
13:31.1,0.387,-0.055,-0.922
13:31.1,0.391,-0.059,-0.918
13:31.1,0.402,-0.055,-0.918
13:31.2,0.398,-0.059,-0.918
13:31.2,0.395,-0.059,-0.922
13:31.2,0.391,-0.055,-0.926
13:31.3,0.395,-0.059,-0.922
13:31.3,0.395,-0.059,-0.922
13:31.3,0.395,-0.055,-0.918
13:31.4,0.402,-0.059,-0.922
13:31.4,0.398,-0.063,-0.934
13:31.4,0.371,-0.063,-0.93
13:31.5,0.379,-0.051,-0.922
13:31.5,0.418,-0.043,-0.918
13:31.5,0.418,-0.059,-0.918
13:31.6,0.395,-0.063,-0.918
13:31.6,0.383,-0.055,-0.918
13:31.6,0.391,-0.055,-0.918
13:31.7,0.398,-0.051,-0.922
13:31.7,0.41,-0.063,-0.918
13:31.7,0.398,-0.066,-0.918
13:31.8,0.371,-0.055,-0.922
13:31.8,0.387,-0.055,-0.918
13:31.8,0.41,-0.059,-0.918
13:31.9,0.398,-0.059,-0.918
13:31.9,0.387,-0.059,-0.93
13:31.9,0.391,-0.063,-0.922
13:32.0,0.402,-0.063,-0.918
13:32.0,0.395,-0.047,-0.926
13:32.0,0.387,-0.063,-0.93
13:32.1,0.391,-0.059,-0.922
13:32.1,0.41,-0.055,-0.914
13:32.1,0.402,-0.055,-0.914
13:32.2,0.391,-0.059,-0.918
13:32.2,0.383,-0.059,-0.922
13:32.2,0.387,-0.059,-0.922
13:32.3,0.391,-0.055,-0.918
13:32.3,0.395,-0.055,-0.922
13:32.3,0.391,-0.055,-0.926
13:32.4,0.398,-0.063,-0.918
13:32.4,0.398,-0.066,-0.918
13:32.4,0.387,-0.055,-0.922
13:32.5,0.383,-0.051,-0.918
13:32.5,0.387,-0.051,-0.922
13:32.5,0.395,-0.055,-0.922
13:32.6,0.395,-0.051,-0.918
13:32.6,0.395,-0.055,-0.918
13:32.6,0.391,-0.051,-0.922
13:32.7,0.387,-0.055,-0.926
13:32.7,0.383,-0.055,-0.926
13:32.7,0.355,-0.059,-0.934
13:32.8,0.367,-0.063,-0.926
13:32.8,0.395,-0.059,-0.922
13:32.8,0.398,-0.059,-0.922
13:32.9,0.383,-0.051,-0.926
13:32.9,0.383,-0.051,-0.918
13:32.9,0.406,-0.063,-0.922
13:33.0,0.391,-0.063,-0.922
13:33.0,0.387,-0.051,-0.922
13:33.0,0.367,-0.051,-0.93
13:33.1,0.359,-0.051,-0.93
13:33.1,0.383,-0.059,-0.926
13:33.1,0.398,-0.059,-0.918
13:33.2,0.395,-0.059,-0.922
13:33.2,0.371,-0.055,-0.926
13:33.2,0.379,-0.051,-0.922
13:33.3,0.395,-0.055,-0.918
13:33.3,0.391,-0.063,-0.922
13:33.3,0.371,-0.055,-0.93
13:33.4,0.387,-0.055,-0.918
13:33.4,0.398,-0.051,-0.918
13:33.4,0.387,-0.063,-0.918
13:33.5,0.375,-0.059,-0.926
13:33.5,0.379,-0.055,-0.934
13:33.5,0.391,-0.055,-0.926
13:33.6,0.395,-0.059,-0.922
13:33.6,0.383,-0.055,-0.922
13:33.6,0.375,-0.059,-0.93
13:33.7,0.387,-0.063,-0.918
13:33.7,0.391,-0.055,-0.922
13:33.7,0.387,-0.051,-0.918
13:33.8,0.391,-0.063,-0.926
13:33.8,0.391,-0.063,-0.926
13:33.8,0.383,-0.055,-0.93
13:33.9,0.391,-0.055,-0.922
13:33.9,0.398,-0.055,-0.922
13:33.9,0.391,-0.063,-0.926
13:34.0,0.379,-0.066,-0.922
13:34.0,0.387,-0.039,-0.926
13:34.0,0.391,-0.059,-0.926
13:34.1,0.395,-0.059,-0.918
13:34.1,0.383,-0.059,-0.922
13:34.1,0.391,-0.063,-0.918
13:34.2,0.387,-0.055,-0.926
13:34.2,0.391,-0.055,-0.922
13:34.2,0.402,-0.063,-0.918
13:34.3,0.387,-0.055,-0.922
13:34.3,0.383,-0.059,-0.926
13:34.3,0.391,-0.059,-0.922
13:34.4,0.387,-0.055,-0.922
13:34.4,0.379,-0.055,-0.93
13:34.4,0.391,-0.055,-0.922
13:34.5,0.391,-0.055,-0.922
13:34.5,0.391,-0.051,-0.93
13:34.5,0.395,-0.055,-0.922
13:34.6,0.387,-0.059,-0.918
13:34.6,0.379,-0.059,-0.926
13:34.6,0.383,-0.055,-0.926
13:34.7,0.391,-0.059,-0.926
13:34.7,0.395,-0.063,-0.926
13:34.7,0.387,-0.063,-0.918
13:34.8,0.383,-0.055,-0.922
13:34.8,0.391,-0.059,-0.926
13:34.8,0.395,-0.066,-0.926
13:34.9,0.387,-0.059,-0.926
13:34.9,0.383,-0.063,-0.93
13:34.9,0.391,-0.063,-0.926
13:35.0,0.391,-0.059,-0.922
13:35.0,0.387,-0.047,-0.922
13:35.0,0.387,-0.059,-0.93
13:35.1,0.383,-0.063,-0.922
13:35.1,0.387,-0.059,-0.922
13:35.1,0.391,-0.059,-0.922
13:35.2,0.391,-0.063,-0.922
13:35.2,0.375,-0.055,-0.93
13:35.2,0.379,-0.055,-0.93
13:35.3,0.391,-0.063,-0.926
13:35.3,0.383,-0.063,-0.93
13:35.3,0.383,-0.059,-0.93
13:35.4,0.371,-0.055,-0.93
13:35.4,0.383,-0.059,-0.922
13:35.4,0.395,-0.063,-0.922
13:35.5,0.379,-0.059,-0.926
13:35.5,0.375,-0.047,-0.934
13:35.5,0.379,-0.059,-0.93
13:35.6,0.383,-0.059,-0.918
13:35.6,0.379,-0.055,-0.922
13:35.6,0.375,-0.063,-0.93
13:35.7,0.387,-0.059,-0.93
13:35.7,0.383,-0.055,-0.926
13:35.7,0.367,-0.055,-0.93
13:35.8,0.375,-0.059,-0.93
13:35.8,0.379,-0.063,-0.93
13:35.8,0.367,-0.059,-0.93
13:35.9,0.383,-0.063,-0.93
13:35.9,0.383,-0.063,-0.93
13:35.9,0.371,-0.059,-0.93
13:36.0,0.359,-0.059,-0.926
13:36.0,0.387,-0.055,-0.93
13:36.0,0.383,-0.055,-0.93
13:36.1,0.371,-0.055,-0.934
13:36.1,0.359,-0.059,-0.934
13:36.1,0.367,-0.059,-0.93
13:36.2,0.379,-0.059,-0.926
13:36.2,0.383,-0.055,-0.93
13:36.2,0.375,-0.055,-0.93
13:36.3,0.367,-0.059,-0.93
13:36.3,0.355,-0.055,-0.941
13:36.3,0.367,-0.055,-0.934
13:36.4,0.387,-0.059,-0.922
13:36.4,0.375,-0.059,-0.934
13:36.4,0.363,-0.055,-0.934
13:36.5,0.367,-0.063,-0.93
13:36.5,0.363,-0.043,-0.93
13:36.5,0.367,-0.055,-0.934
13:36.6,0.375,-0.063,-0.941
13:36.6,0.336,-0.055,-0.941
13:36.6,0.371,-0.051,-0.93
13:36.7,0.426,-0.063,-0.918
13:36.7,0.391,-0.051,-0.922
13:36.7,0.352,-0.055,-0.934
13:36.8,0.359,-0.055,-0.934
13:36.8,0.375,-0.059,-0.93
13:36.8,0.395,-0.059,-0.922
13:36.9,0.383,-0.059,-0.918
13:36.9,0.371,-0.051,-0.922
13:36.9,0.375,-0.059,-0.949
13:37.0,0.387,-0.059,-0.938
13:37.0,0.379,-0.051,-0.922
13:37.0,0.383,-0.063,-0.926
13:37.1,0.379,-0.055,-0.93
13:37.1,0.371,-0.047,-0.934
13:37.1,0.383,-0.063,-0.926
13:37.2,0.391,-0.059,-0.926
13:37.2,0.367,-0.055,-0.93
13:37.2,0.363,-0.059,-0.934
13:37.3,0.379,-0.055,-0.93
13:37.3,0.395,-0.055,-0.918
13:37.3,0.383,-0.055,-0.93
13:37.4,0.359,-0.055,-0.934
13:37.4,0.375,-0.063,-0.926
13:37.4,0.395,-0.066,-0.926
13:37.5,0.383,-0.055,-0.926
13:37.5,0.379,-0.035,-0.926
13:37.5,0.363,-0.051,-0.93
13:37.6,0.383,-0.07,-0.922
13:37.6,0.391,-0.074,-0.922
13:37.6,0.375,-0.059,-0.926
13:37.7,0.367,-0.055,-0.934
13:37.7,0.367,-0.055,-0.926
13:37.7,0.391,-0.059,-0.918
13:37.8,0.391,-0.055,-0.922
13:37.8,0.367,-0.059,-0.934
13:37.8,0.379,-0.059,-0.926
13:37.9,0.383,-0.063,-0.93
13:37.9,0.375,-0.055,-0.934
13:37.9,0.379,-0.059,-0.93
13:38.0,0.379,-0.059,-0.926
13:38.0,0.395,-0.051,-0.926
13:38.0,0.371,-0.055,-0.93
13:38.1,0.363,-0.055,-0.934
13:38.1,0.387,-0.059,-0.922
13:38.1,0.387,-0.063,-0.926
13:38.2,0.359,-0.066,-0.934
13:38.2,0.371,-0.063,-0.93
13:38.2,0.414,-0.051,-0.918
13:38.3,0.41,-0.055,-0.922
13:38.3,0.371,-0.063,-0.93
13:38.3,0.371,-0.063,-0.93
13:38.4,0.367,-0.07,-0.93
13:38.4,0.363,-0.063,-0.934
13:38.4,0.348,-0.047,-0.934
13:38.5,0.391,-0.055,-0.922
13:38.5,0.414,-0.066,-0.918
13:38.5,0.406,-0.059,-0.922
13:38.6,0.379,-0.051,-0.93
13:38.6,0.398,-0.051,-0.918
13:38.6,0.426,-0.063,-0.914
13:38.7,0.406,-0.074,-0.918
13:38.7,0.379,-0.063,-0.926
13:38.7,0.371,-0.055,-0.93
13:38.8,0.383,-0.059,-0.926
13:38.8,0.391,-0.055,-0.918
13:38.8,0.395,-0.055,-0.918
13:38.9,0.391,-0.063,-0.922
13:38.9,0.375,-0.066,-0.926
13:38.9,0.379,-0.059,-0.926
13:39.0,0.402,-0.051,-0.918
13:39.0,0.434,-0.047,-0.914
13:39.0,0.418,-0.063,-0.914
13:39.1,0.383,-0.059,-0.922
13:39.1,0.363,-0.063,-0.926
13:39.1,0.383,-0.055,-0.922
13:39.2,0.41,-0.055,-0.918
13:39.2,0.402,-0.063,-0.926
13:39.2,0.387,-0.055,-0.922
13:39.3,0.395,-0.059,-0.918
13:39.3,0.406,-0.063,-0.914
13:39.3,0.41,-0.063,-0.918
13:39.4,0.406,-0.055,-0.918
13:39.4,0.402,-0.055,-0.918
13:39.4,0.395,-0.059,-0.922
13:39.5,0.391,-0.059,-0.922
13:39.5,0.375,-0.035,-0.926
13:39.5,0.398,-0.055,-0.922
13:39.6,0.43,-0.07,-0.914
13:39.6,0.406,-0.063,-0.918
13:39.6,0.383,-0.055,-0.926
13:39.7,0.402,-0.055,-0.918
13:39.7,0.43,-0.059,-0.91
13:39.7,0.418,-0.063,-0.914
13:39.8,0.383,-0.055,-0.922
13:39.8,0.383,-0.059,-0.922
13:39.8,0.402,-0.055,-0.918
13:39.9,0.418,-0.055,-0.918
13:39.9,0.418,-0.059,-0.914
13:39.9,0.395,-0.063,-0.918
13:40.0,0.383,-0.059,-0.918
13:40.0,0.402,-0.047,-0.918
13:40.0,0.422,-0.055,-0.914
13:40.1,0.418,-0.055,-0.914
13:40.1,0.395,-0.059,-0.918
13:40.1,0.367,-0.066,-0.934
13:40.2,0.324,-0.059,-0.938
13:40.2,0.352,-0.059,-0.934
13:40.2,0.414,-0.059,-0.914
13:40.3,0.449,-0.066,-0.906
13:40.3,0.402,-0.059,-0.914
13:40.3,0.359,-0.055,-0.934
13:40.4,0.367,-0.059,-0.926
13:40.4,0.41,-0.059,-0.918
13:40.4,0.414,-0.059,-0.918
13:40.5,0.387,-0.063,-0.918
13:40.5,0.387,-0.047,-0.922
13:40.5,0.395,-0.055,-0.922
13:40.6,0.398,-0.059,-0.922
13:40.6,0.398,-0.055,-0.918
13:40.6,0.391,-0.055,-0.922
13:40.7,0.395,-0.059,-0.922
13:40.7,0.395,-0.063,-0.918
13:40.7,0.395,-0.055,-0.922
13:40.8,0.398,-0.055,-0.918
13:40.8,0.402,-0.055,-0.918
13:40.8,0.387,-0.055,-0.922
13:40.9,0.391,-0.055,-0.922
13:40.9,0.406,-0.059,-0.918
13:40.9,0.395,-0.055,-0.918
13:41.0,0.395,-0.055,-0.922
13:41.0,0.398,-0.047,-0.922
13:41.0,0.398,-0.055,-0.922
13:41.1,0.395,-0.059,-0.922
13:41.1,0.395,-0.055,-0.926
13:41.1,0.395,-0.059,-0.918
13:41.2,0.395,-0.055,-0.922
13:41.2,0.402,-0.059,-0.918
13:41.2,0.406,-0.059,-0.918
13:41.3,0.391,-0.063,-0.926
13:41.3,0.355,-0.082,-0.93
13:41.3,0.324,-0.059,-0.938
13:41.4,0.359,-0.055,-0.934
13:41.4,0.406,-0.059,-0.918
13:41.4,0.434,-0.066,-0.914
13:41.5,0.398,-0.055,-0.918
13:41.5,0.379,-0.043,-0.926
13:41.5,0.395,-0.055,-0.922
13:41.6,0.406,-0.055,-0.926
13:41.6,0.398,-0.059,-0.934
13:41.6,0.379,-0.059,-0.926
13:41.7,0.383,-0.055,-0.926
13:41.7,0.395,-0.055,-0.922
13:41.7,0.387,-0.063,-0.922
13:41.8,0.379,-0.055,-0.926
13:41.8,0.391,-0.059,-0.926
13:41.8,0.402,-0.063,-0.922
13:41.9,0.395,-0.055,-0.922
13:41.9,0.391,-0.055,-0.922
13:41.9,0.391,-0.055,-0.922
13:42.0,0.379,-0.055,-0.926
13:42.0,0.387,-0.047,-0.922
13:42.0,0.395,-0.059,-0.922
13:42.1,0.395,-0.059,-0.922
13:42.1,0.387,-0.055,-0.926
13:42.1,0.391,-0.055,-0.922
13:42.2,0.391,-0.059,-0.918
13:42.2,0.383,-0.059,-0.922
13:42.2,0.391,-0.063,-0.918
13:42.3,0.391,-0.055,-0.922
13:42.3,0.387,-0.063,-0.926
13:42.3,0.379,-0.059,-0.922
13:42.4,0.387,-0.059,-0.93
13:42.4,0.387,-0.055,-0.922
13:42.4,0.391,-0.063,-0.926
13:42.5,0.387,-0.059,-0.922
13:42.5,0.387,-0.051,-0.926
13:42.5,0.391,-0.055,-0.926
13:42.6,0.395,-0.055,-0.926
13:42.6,0.391,-0.055,-0.918
13:42.6,0.383,-0.059,-0.922
13:42.7,0.387,-0.055,-0.922
13:42.7,0.395,-0.059,-0.922
13:42.7,0.395,-0.066,-0.918
13:42.8,0.387,-0.059,-0.922
13:42.8,0.391,-0.059,-0.922
13:42.8,0.391,-0.059,-0.926
13:42.9,0.383,-0.059,-0.922
13:42.9,0.391,-0.063,-0.918
13:42.9,0.395,-0.055,-0.918
13:43.0,0.391,-0.063,-0.922
13:43.0,0.391,-0.047,-0.926
13:43.0,0.387,-0.055,-0.922
13:43.1,0.395,-0.059,-0.922
13:43.1,0.391,-0.059,-0.926
13:43.1,0.387,-0.059,-0.926
13:43.2,0.391,-0.059,-0.926
13:43.2,0.395,-0.059,-0.918
13:43.2,0.395,-0.059,-0.918
13:43.3,0.395,-0.063,-0.918
13:43.3,0.383,-0.055,-0.93
13:43.3,0.387,-0.059,-0.922
13:43.4,0.395,-0.063,-0.922
13:43.4,0.398,-0.059,-0.922
13:43.4,0.391,-0.055,-0.926
13:43.5,0.391,-0.059,-0.926
13:43.5,0.395,-0.043,-0.922
13:43.5,0.395,-0.055,-0.922
13:43.6,0.395,-0.059,-0.918
13:43.6,0.395,-0.059,-0.922
13:43.6,0.391,-0.059,-0.926
13:43.7,0.387,-0.055,-0.926
13:43.7,0.391,-0.055,-0.922
13:43.7,0.391,-0.059,-0.918
13:43.8,0.391,-0.063,-0.926
13:43.8,0.387,-0.055,-0.922
13:43.8,0.387,-0.055,-0.918
13:43.9,0.391,-0.055,-0.922
13:43.9,0.387,-0.055,-0.926
13:43.9,0.387,-0.059,-0.93
13:44.0,0.379,-0.063,-0.922
13:44.0,0.387,-0.047,-0.926
13:44.0,0.391,-0.055,-0.926
13:44.1,0.387,-0.059,-0.926
13:44.1,0.387,-0.07,-0.922
13:44.1,0.383,-0.063,-0.922
13:44.2,0.379,-0.055,-0.926
13:44.2,0.391,-0.059,-0.926
13:44.2,0.391,-0.059,-0.922
13:44.3,0.383,-0.059,-0.926
13:44.3,0.387,-0.059,-0.926
13:44.3,0.379,-0.055,-0.93
13:44.4,0.391,-0.059,-0.922
13:44.4,0.391,-0.059,-0.922
13:44.4,0.379,-0.059,-0.926
13:44.5,0.359,-0.066,-0.93
13:44.5,0.375,-0.047,-0.938
13:44.5,0.426,-0.051,-0.918
13:44.6,0.461,-0.063,-0.902
13:44.6,0.406,-0.063,-0.918
13:44.6,0.359,-0.051,-0.938
13:44.7,0.375,-0.047,-0.922
13:44.7,0.402,-0.059,-0.922
13:44.7,0.395,-0.063,-0.926
13:44.8,0.359,-0.059,-0.93
13:44.8,0.344,-0.059,-0.934
13:44.8,0.32,-0.055,-0.941
13:44.9,0.355,-0.055,-0.941
13:44.9,0.395,-0.055,-0.918
13:44.9,0.441,-0.066,-0.91
13:45.0,0.398,-0.059,-0.922
13:45.0,0.355,-0.047,-0.941
13:45.0,0.355,-0.055,-0.938
13:45.1,0.387,-0.066,-0.93
13:45.1,0.375,-0.059,-0.926
13:45.1,0.371,-0.055,-0.93
13:45.2,0.379,-0.055,-0.926
13:45.2,0.379,-0.055,-0.922
13:45.2,0.391,-0.059,-0.922
13:45.3,0.391,-0.059,-0.926
13:45.3,0.375,-0.059,-0.93
